var_1,var_2,var_3,var_4,var_5,var_6,var_7,var_8,var_9,var_10,var_11,var_12,var_13,var_14,var_15,var_16,var_17,var_18,var_19,var_20,var_21,var_22,var_23,var_24,var_25,var_26,var_27,var_28,var_29,var_30,var_31,avg_var,n_samples,delta_phi_1,delta_phi_2,delta_phi_3,delta_phi_4,delta_phi_5,delta_phi_6,delta_phi_7,delta_phi_8,delta_phi_9,delta_phi_10,delta_phi_11,delta_phi_12,delta_phi_13,delta_phi_14,delta_phi_15,delta_phi_16,delta_phi_17,delta_phi_18,delta_phi_19,delta_phi_20,delta_phi_21,delta_phi_22,delta_phi_23,delta_phi_24,delta_phi_25,delta_phi_26,delta_phi_27,delta_phi_28,delta_phi_29,delta_phi_30,delta_phi_31,error,time
0.019599999999999996,0.0,0.05959999999999998,0.08,0.07360000000000001,0.15360000000000001,0.03840000000000001,0.08,0.056400000000000006,0.0,0.10559999999999999,0.019599999999999996,0.019599999999999992,0.05959999999999999,0.019599999999999996,0.0,0.0,0.0,0.04,0.019599999999999996,0.019599999999999996,0.019599999999999996,0.1136,0.0,0.0736,0.0,0.09,0.019599999999999996,0.0,0.0384,0.038400000000000004,0.04056774193548388,83441,0.0008771096920830793,0.0,0.011634894374555473,-0.0038948870779163466,-0.0054487048023395615,-0.001311118600296625,0.003122594568504264,-0.005805672676702026,0.008822151981801675,0.0012808053686625812,0.003935876100320229,0.004710036769183459,-0.025308219767484225,0.0018842314530701648,-0.01827774952219493,0.0,0.0027135520599619227,0.0,0.005353372231208905,0.00045659030062268884,-0.004510299170085398,0.0015726864814034555,0.0003348622679110874,0.0,0.005640602860634364,0.0,-0.007304952585263355,-0.004915848396906924,0.02155804672497149,-0.0044864441621098325,0.007366481980897802,0.005242831999261027,3.401928186416626
0.03840000000000001,0.0,0.13959999999999997,0.09959999999999997,0.13,0.1056,0.12,0.10559999999999999,0.1184,0.019599999999999992,0.05959999999999998,0.019599999999999996,0.0,0.03840000000000001,0.0784,0.0,0.038400000000000004,0.019599999999999996,0.1056,0.019599999999999996,0.0,0.0,0.14560000000000003,0.0,0.14559999999999998,0.07840000000000001,0.0,0.15839999999999999,0.019599999999999996,0.1456,0.1824,0.06876129032258063,141430,0.0004904691222788081,-0.007803562337563821,0.0069663073106809165,-0.01616940714668698,0.002759624725888428,-0.0033395731746761054,0.005724228189045735,0.006947927142237853,0.00011395297145979158,0.003337419310350958,-0.005198687368868214,0.002685677238829301,0.0,-0.017200752070915176,-0.0012806280226877048,0.0,0.002138095931677284,0.00849686982725132,-0.0018788446526354016,0.006789399881597987,0.0,0.0,0.004358414556086404,0.0,-0.0011849727025505935,-0.004164965036374941,0.0,0.006956065846624719,0.0007001353835324698,0.00024077965475678698,-0.00048397301352418043,0.0037874429877026417,4.810097932815552
0.03840000000000001,0.03840000000000001,0.019599999999999996,0.1184,0.22760000000000005,0.0784,0.13959999999999997,0.1056,0.0784,0.0,0.019599999999999992,0.0,0.0,0.019599999999999992,0.0,0.0,0.11839999999999998,0.0,0.05959999999999999,0.019599999999999996,0.019599999999999992,0.04,0.019599999999999992,0.0,0.05959999999999998,0.019599999999999996,0.03840000000000001,0.019599999999999996,0.07840000000000001,0.019599999999999996,0.0,0.045019354838709676,92597,-0.0026152971993797895,-0.008884807368790555,0.010519585665869195,0.005914620960148956,3.15601398540033e-06,-0.006279810238297448,-0.004855132686565623,0.008736576301977717,0.00014048987018176458,0.0,0.004163501980889019,0.0,0.019965665447909425,0.008198640952652061,0.0030989361351744485,0.0,-0.0013641163685930505,0.0,0.007702156726482708,0.0002208699771858863,-0.008117637340796202,-0.00538483768029939,-0.006150716881474213,0.0,-0.0016486719009730624,0.005252174787374762,0.0005071854154464255,0.002139609349860549,-0.004259935943236542,-0.02700220504974025,0.0,0.004939559298170465,3.2283599376678467
0.0736,0.0,0.04,0.2596,0.18760000000000004,0.2724,0.0964,0.19840000000000002,0.056400000000000006,0.019599999999999996,0.13,0.019599999999999996,0.03840000000000001,0.03840000000000001,0.0,0.0,0.04,0.0,0.24,0.019599999999999996,0.04,0.019599999999999992,0.03840000000000001,0.0,0.0736,0.019599999999999992,0.019599999999999996,0.03840000000000001,0.0,0.1184,0.0,0.06766451612903226,139174,-0.0026150608151387193,0.0,0.0027964332289938075,-0.0016695320206815967,-0.010190063753281547,0.0057283228081425885,0.002468276942725098,0.00036972546394797856,-0.002440612141784173,0.0059851650462664115,0.0158763422013328,-0.0004077563328266092,-0.0013422989773470735,0.0022238781516079886,0.0,0.0,-0.0052938706086780125,0.0,-0.000883585180129709,-0.007671755077528408,-0.0015425878872330958,-0.003069763664543203,-0.004683313141670996,0.005606492451451861,-0.01230972903083521,-0.0014686333139379642,0.01866466129410853,-0.005370358051403231,0.0043056077839327975,-0.01060511002963533,0.007539122992085048,0.004617034141653219,4.79719877243042
0.03840000000000001,0.0,0.0,0.11359999999999999,0.0736,0.1984,0.0384,0.04,0.05959999999999999,0.0,0.056400000000000006,0.0,0.0,0.2244,0.0,0.0,0.0,0.0,0.0564,0.0,0.0,0.04,0.019599999999999992,0.0,0.11359999999999999,0.0,0.0,0.03840000000000001,0.07840000000000001,0.05959999999999999,0.0,0.04028387096774194,82857,0.004057452420496493,0.0,0.0021723271098918204,-8.644092105495986e-05,0.010322146545607582,0.0020881038973286697,0.004608048312765654,0.009398284485683823,-0.008490687644647579,0.0,-0.012310990051120962,0.0,0.0,-0.0031839808557757587,0.0,0.0,0.0,0.0,-0.007410737348629775,-0.001999717424058987,0.0,-0.0008782162299455689,-0.0030750301981641304,0.0,-0.0007551072713669563,0.0,0.0,-0.003060768629590557,0.001949534605727229,0.002018630540940333,0.004637152305948174,0.0026613986064111294,3.1755058765411377
0.0,0.0,0.0736,0.1456,0.28,0.12,0.019599999999999996,0.05959999999999998,0.08,0.0,0.09639999999999999,0.019599999999999996,0.0,0.12,0.13959999999999997,0.0,0.0,0.019599999999999992,0.13,0.04,0.019599999999999996,0.019599999999999992,0.09,0.03840000000000001,0.019599999999999996,0.0,0.0,0.019599999999999996,0.03840000000000001,0.1184,0.0,0.05507096774193549,113271,0.0,0.0,-0.0034994017182685853,0.0013624889054438538,-0.009035401671509485,0.002387902929012838,-0.013391995060148633,-0.007875888191885665,0.007850179241654352,0.007302225401783432,-0.0052175302653750515,0.006482238599214627,0.024367959759949605,0.0019925600218323007,-0.005726773060776184,0.0,0.01482541853852982,0.0011874847037566924,-0.00036543958578885705,-0.009365515089035166,0.0038709859134568522,-0.005978769310552164,-0.005476487276312732,-0.008041890866687685,-0.015612709949914913,0.006295637369367752,0.0,-0.016751946575517408,-0.006902157662252013,-0.0018325248364578235,0.03714936033582467,0.0074241571883970695,3.906548500061035
0.056400000000000006,0.0,0.019599999999999996,0.0736,0.0564,0.1396,0.05959999999999998,0.019599999999999992,0.04,0.0,0.05959999999999998,0.019599999999999992,0.0,0.019599999999999996,0.0,0.0,0.0,0.019599999999999992,0.0,0.019599999999999996,0.0,0.019599999999999992,0.05959999999999999,0.0,0.07840000000000001,0.019599999999999992,0.0,0.0784,0.019599999999999996,0.056400000000000006,0.019599999999999996,0.03077419354838709,63297,-0.007512048851304027,0.0,0.01374952587371472,-0.00455956322120335,-0.003476855784500245,0.0046934938870132475,0.0021123326673343212,-0.0017162895172164391,-0.0029743266794620866,0.0,0.011225791323916462,-0.000943138550447245,0.0,0.010635101359194755,0.0,0.0,0.003769117759976328,0.0037016289737499455,0.0,-0.015190524407742713,0.0,0.002935325908708061,0.007118488879383392,0.0,0.0019408050948517136,-0.0061878667162364055,-0.0015496285126856222,-0.0024024207459817787,-1.3937793671907166e-06,0.0030641437928535034,-0.018431702263417452,0.004190048856460032,2.2530059814453125
0.04,0.0,0.019599999999999996,0.019599999999999992,0.1136,0.13,0.03840000000000001,0.019599999999999996,0.019599999999999992,0.0564,0.0564,0.019599999999999996,0.019599999999999996,0.019599999999999996,0.04,0.0,0.0,0.0,0.019599999999999996,0.019599999999999996,0.0,0.05959999999999998,0.0564,0.019599999999999992,0.019599999999999992,0.0,0.019599999999999996,0.019599999999999996,0.019599999999999992,0.0,0.0964,0.03101935483870967,63802,-0.00367117526719788,0.0,-0.002490834657999968,0.006782375713745991,0.0039601950870018846,0.003736689424307771,0.015772852968188915,-0.0007139978951200736,-0.001734159108314287,-0.011832843483239612,0.0031209273576262297,0.0018042454755574523,0.0017144663471678964,-0.005240458154622502,-0.00032000496895456115,0.0,0.0,0.0,-0.004354784504726346,-0.0033726928825029787,0.0,-0.0018276417143057075,0.007026418893694284,0.0016174791775220207,-0.002023519002032211,0.0,0.001289405395178831,0.001217951314075834,-0.010463539722855924,-0.004390331395329769,0.004392968206188945,0.0033829663908857377,2.226043224334717
0.019599999999999996,0.0,0.0964,0.16,0.0964,0.22560000000000002,0.0736,0.1184,0.0,0.019599999999999996,0.019599999999999996,0.019599999999999992,0.038400000000000004,0.0964,0.0,0.0,0.0,0.0,0.10559999999999999,0.019599999999999996,0.019599999999999996,0.019599999999999996,0.0784,0.0,0.05959999999999999,0.0,0.0,0.0,0.019599999999999996,0.019599999999999996,0.0,0.0427483870967742,87926,-0.008741891508847206,0.0,-0.002567939184016238,0.004709399965337896,0.002169838584897804,-0.001816744877851259,-0.005443773198897203,-0.005972036002158954,-0.01113593950706267,0.00422600177218189,-0.0017281292868467505,-0.00024195123771811322,0.005535684284002768,0.0024794842491385888,0.03326477066065499,0.0,0.0,-0.0011627901608976183,-0.0045025748619726,0.004586914645642232,-0.0047922240444362545,0.007500657314274184,0.0024139032003125116,-0.00035782843347190635,-0.00031554833140978733,0.0,0.0,-0.012175583528631602,-0.0038414032474717126,-0.0020902967684379298,0.0,0.00431526802763131,3.1246378421783447
0.04,0.0,0.16000000000000003,0.09639999999999999,0.1396,0.07360000000000001,0.0736,0.04,0.0996,0.0,0.05959999999999999,0.1796,0.038400000000000004,0.019599999999999992,0.04,0.0,0.0,0.0,0.09,0.019599999999999996,0.0,0.04,0.0,0.0,0.05959999999999998,0.0,0.0,0.019599999999999996,0.03840000000000001,0.03840000000000001,0.08,0.04663225806451613,95915,0.009766908773160901,-0.0022281040850806438,-0.0025879389068528963,-0.003111479336042361,-0.0037909165746834814,-0.004125303418688914,0.0037158543739442967,0.00824110635284569,-0.0010514949979924526,0.0036418819040122305,-0.011968351327621994,-0.006295340467220589,-0.007564940377661311,-0.0167314036255806,0.011318951509833319,0.0,0.0,0.0,-0.004162541797989833,0.006210605885810424,0.0020106001030494912,0.0006726685437493862,-0.0058823977156037075,0.0,0.006743939156265044,0.0,-0.003036085458689184,-0.0012066553150681227,-0.018639632865602936,-0.006903259835547216,0.046963332260797436,0.0064055385473998205,3.6033952236175537
0.03840000000000001,0.0,0.03840000000000001,0.04,0.1136,0.0996,0.12039999999999995,0.0784,0.04,0.019599999999999992,0.019599999999999996,0.0,0.0,0.1056,0.019599999999999996,0.0,0.0,0.0,0.0964,0.0,0.0,0.019599999999999996,0.04,0.0,0.019599999999999992,0.0,0.0,0.03840000000000001,0.019599999999999992,0.0,0.0,0.031187096774193544,64147,0.0003974919602986139,0.0,-0.022049028966141783,0.006396357854440829,0.007689936322753027,0.006665625887150885,0.00782161964271999,-0.0004036072330869476,0.00020430450430557884,-0.011777792036320395,-0.010279933881716125,0.0,0.0,0.0034413691407706865,0.005156662222498613,0.0,0.0,0.0,0.00608964118822794,-0.016370445672012752,0.0,0.004685075233668315,0.008061686325013391,0.0,0.0008828708243451399,0.0,0.0,-0.0022703357311906905,0.007344104765076464,-0.0016856090539692846,0.0,0.0041830160788937885,2.2669763565063477
0.056400000000000006,0.0,0.05959999999999998,0.19839999999999997,0.19240000000000002,0.11839999999999998,0.019599999999999992,0.0996,0.038400000000000004,0.019599999999999996,0.03840000000000001,0.05959999999999998,0.0,0.056400000000000006,0.04,0.0,0.019599999999999996,0.0,0.0736,0.0,0.0,0.09959999999999997,0.09,0.0,0.0964,0.0,0.0,0.03840000000000001,0.0,0.019599999999999996,0.019599999999999996,0.04689032258064516,96445,0.00204253836046598,0.0,0.00619231129448421,-0.008233193161727027,-0.007595334854078678,-0.0034319312368714106,-0.0018660430815155933,-0.000911942187849249,-0.009827047136735823,-0.006526635104277884,-0.004574332130727138,0.0016881571652212213,0.0,0.007988957363254862,0.005664140729192002,0.0,0.004634443584608149,0.0,-0.006116141535525213,0.0047804630978563484,0.0,-0.0027923213312908077,-0.006996653731111815,0.0,-0.006514228651140789,0.0,0.0,0.003227575976409918,0.013743983859377574,0.020379860070194197,-0.0049566224733507604,0.004538221229589247,3.394871950149536
0.019599999999999992,0.0,0.019599999999999996,0.05959999999999997,0.07840000000000001,0.11840000000000002,0.04,0.09639999999999999,0.0784,0.0,0.0,0.0,0.0,0.0736,0.03840000000000001,0.0,0.019599999999999992,0.0,0.056400000000000006,0.019599999999999992,0.0,0.0,0.019599999999999992,0.0,0.038400000000000004,0.0,0.0,0.0564,0.056400000000000006,0.019599999999999996,0.0,0.02930322580645161,60272,0.014291452302773445,0.0,0.007663436738251371,0.008005599863992813,0.0038047878650155718,-0.004340380008574406,0.006381012819681043,0.005530648680509603,-0.021600888645650615,0.0,-0.011552285050577983,7.24142970460629e-05,0.0,-0.008392398544870311,0.001151606977593967,0.0,-0.0035231289684692154,0.0,0.002580720157867984,-0.0015673133248942036,0.0,0.004535150784807005,-0.007662325042282127,0.0,4.2837951344000536e-06,-0.001145276583497543,0.0,0.002532661038841831,0.006707754128474394,-0.014219876164702657,0.010742343292952592,0.0047744433895632625,2.1033732891082764
0.019599999999999996,0.0,0.09,0.15839999999999999,0.21960000000000002,0.09,0.019599999999999996,0.056400000000000006,0.11359999999999999,0.0,0.0784,0.04,0.019599999999999996,0.1184,0.09,0.0,0.019599999999999996,0.038400000000000004,0.1056,0.1204,0.0,0.0,0.16,0.0,0.056400000000000006,0.0,0.0,0.0,0.056400000000000006,0.07840000000000001,0.0,0.05641290322580646,116032,-0.009682068554219443,0.0,-0.006696643184388028,-0.0056351673574594405,0.005697698405264892,0.00925881638777546,-0.0031537105982467175,-0.004585242985259662,-0.008997619004920548,-0.0034425064638428406,0.003341971507599708,0.005392183016885449,0.00016529113129133688,-6.756625843955255e-05,0.011677327010476218,0.0,-0.005591044327158506,-0.006753952297914848,0.008462544254100812,0.006821069007528817,-0.00048497063479872263,-0.004524180492405726,0.005014441294478676,-0.0006774947740686862,-0.002383160349452483,0.0,0.0,-0.008815893475273668,0.006589831543972165,-0.006052647572795973,0.01512269110869094,0.005002830096732558,3.943450450897217
0.03840000000000001,0.0,0.019599999999999996,0.056400000000000006,0.19240000000000002,0.2576,0.09,0.0784,0.05959999999999998,0.0,0.13959999999999997,0.0,0.019599999999999996,0.04,0.04,0.0,0.0,0.0,0.09,0.05959999999999999,0.019599999999999996,0.019599999999999996,0.1364,0.019599999999999996,0.18560000000000001,0.0,0.0,0.019599999999999996,0.05959999999999997,0.07840000000000001,0.0,0.055470967741935474,114094,0.0029983958465291402,-0.002419387667592343,0.00017566474340752897,0.011963038996139708,0.00013798295804776095,0.0029628668858106555,0.023006507515564757,-0.0033135675275299953,0.004638489300206232,-0.014344259217952827,-0.0032903752615896648,0.0,-0.02205673875990451,0.000999237800539822,0.003713850503880461,0.0,0.0,0.0,0.0019398656424920793,-0.004356052567745461,0.0048031154829246015,0.001122274589081547,0.01139710001799054,-0.0031527823226982837,-0.010658106155263136,0.0,0.0,-0.009723920792553714,-0.0011831159592227188,-0.004148557643174858,0.008788470381005624,0.005073991114156386,4.0671186447143555
0.0996,0.0,0.24040000000000003,0.1856,0.16000000000000003,0.14560000000000003,0.12039999999999995,0.04,0.0736,0.019599999999999992,0.0,0.0,0.0,0.0,0.019599999999999996,0.0,0.019599999999999996,0.019599999999999996,0.08,0.056400000000000006,0.0,0.04,0.03840000000000001,0.0,0.019599999999999996,0.019599999999999996,0.0,0.019599999999999996,0.07839999999999998,0.21,0.019599999999999992,0.05565161290322582,114466,-0.005733633327305802,0.0,0.008733524631695147,0.00048434365761573783,0.011245574054135704,0.003955330165826637,0.009082204966704296,-0.00017443067311686752,0.0006993690753267501,-0.00016255374532387658,-0.02885279870777083,0.0,0.01219683302678515,-0.03578328840091343,0.007037250387139801,0.0,-0.0056768502327606465,0.0018838396120604128,0.012435484967036673,0.0024643650723526755,0.0,0.004030982087739381,-0.008614443674150127,0.0,-0.00010196608931006129,0.0015673584254189926,0.0,0.007904423950523348,0.0028605870697861495,-0.005716197043181798,0.004234683923896778,0.0058591069989637765,3.9733664989471436
0.019599999999999996,0.0,0.05959999999999999,0.0996,0.07840000000000001,0.1056,0.04,0.1396,0.038400000000000004,0.0,0.0,0.019599999999999996,0.0,0.2756,0.0,0.0,0.019599999999999996,0.0,0.0964,0.0,0.019599999999999992,0.019599999999999992,0.0,0.0,0.04,0.019599999999999996,0.019599999999999992,0.05959999999999997,0.05959999999999999,0.019599999999999996,0.0,0.0402967741935484,82884,-0.0035226522632285633,0.0,-0.006403158953817007,-0.003643132389345447,-0.0008879517589408464,0.002578221995276582,0.017330724035240722,-0.0015540939141747891,0.0005280896110231581,0.0,0.0,-0.006331128583878947,0.014138514898050365,-0.0062445035376899605,0.0,0.0,-0.006071536353155015,0.0,0.0008750634781634625,0.004289363844718532,-7.71381422482897e-05,0.0013566323566975825,-0.004862311242834419,0.0,-0.00018448585121204515,0.0018368828613340186,0.0026256057195754145,0.004303324342062227,-0.007855734966904922,-0.0022245941771376274,0.0,0.003216930492797095,2.824492931365967
0.019599999999999996,0.0,0.09959999999999997,0.056400000000000006,0.04,0.0736,0.03840000000000001,0.019599999999999996,0.019599999999999996,0.0784,0.05959999999999999,0.0,0.0,0.038400000000000004,0.03840000000000001,0.0,0.0,0.0,0.04,0.03840000000000001,0.0,0.0,0.0564,0.0,0.04,0.0,0.0,0.0,0.019599999999999992,0.05959999999999999,0.019599999999999992,0.027587096774193545,56742,-0.0027670023026180957,0.0,-0.004410228394566552,0.002403593864045178,0.0008951446212457533,-0.017962178247931483,-0.007493839649775477,-0.0016655063619002283,-6.391462121687827e-05,0.0036556208502149974,0.0012699008194668633,0.003747986505676533,0.03156429264595518,0.01597461274925166,-0.012052519018008665,0.0,0.0,0.0,-0.014409923804102005,0.004174949599205675,0.0,0.0014237697589195705,0.0044114251487590945,0.0,-0.005910899993828902,0.0,0.0,0.00011255198888139654,0.0035135245813713756,-0.01087630535079017,0.0044649525461074435,0.0050072465620593296,2.007662296295166
0.019599999999999996,0.0,0.0784,0.12039999999999995,0.13959999999999997,0.12,0.056400000000000006,0.05959999999999999,0.0996,0.0,0.019599999999999992,0.0,0.019599999999999996,0.0736,0.056400000000000006,0.0,0.0,0.0,0.019599999999999996,0.04,0.0,0.04,0.11359999999999999,0.0,0.0784,0.0,0.0,0.019599999999999996,0.03840000000000001,0.0964,0.0,0.04221935483870968,86838,0.012235225548787455,-0.0017481610007133352,-0.0008635110771815849,0.004235956810846049,-0.009447789418983644,-0.00805673826215754,-0.01290140867688339,-0.004696875030431243,-0.005101715266532851,-0.0008260051914760187,0.011015080921964198,0.0,0.0031409342865681665,-0.0009420251698460877,0.004460957801736248,0.0,0.007949138644184886,0.0,0.01179263199713143,0.00032383473280918926,0.0,-0.003694721625157573,-0.0006724438489090715,0.00021512008305438624,-0.0004725873100508641,0.0,0.0,-0.009826931273158708,0.004507606837875468,-0.0006255729996040849,0.0,0.003862999155356241,2.927156448364258
0.0,0.0,0.019599999999999992,0.019599999999999996,0.12039999999999995,0.11359999999999999,0.03840000000000001,0.03840000000000001,0.019599999999999996,0.03840000000000001,0.03840000000000001,0.019599999999999996,0.0,0.0736,0.019599999999999996,0.0,0.0,0.0,0.0784,0.0,0.0,0.05959999999999999,0.0,0.0,0.0,0.019599999999999996,0.0,0.019599999999999996,0.0,0.019599999999999992,0.0,0.024387096774193536,50160,0.0014676302456578362,-0.0011927164581938623,0.007275279711883615,9.478115352294647e-05,-0.010347184224125172,-0.003995674700468209,-0.013217965330495893,-0.00504017075414892,-0.004087905298159389,-0.007764980400117014,-0.003653390628881349,0.001975541249360244,0.024166746282777294,0.0020597336526198134,-0.0016711092068460395,0.0,0.0,0.0,-0.0022530328610762818,-0.0010729802325902924,0.0196078431372549,-0.0024452123496717525,0.0,0.0,0.012631878324573043,-0.0019468886323691047,-0.0013012497599527854,-0.010082722173637957,0.0029052823207739555,-0.0021115278209903575,0.0,0.004657078287424128,1.7154130935668945
0.05959999999999998,0.0,0.0964,0.07840000000000001,0.09959999999999997,0.1136,0.15360000000000004,0.019599999999999992,0.10559999999999999,0.0,0.11359999999999999,0.019599999999999996,0.038400000000000004,0.03840000000000001,0.0,0.0,0.019599999999999992,0.0,0.056400000000000006,0.019599999999999996,0.09639999999999999,0.0,0.14559999999999998,0.0,0.04,0.0,0.019599999999999992,0.019599999999999996,0.0964,0.0,0.019599999999999996,0.047393548387096786,97480,-8.064341796760284e-05,0.0,0.0008750103407985516,0.020271861700441356,0.0030354390935965064,0.00017470207204819954,0.001295768090252003,0.020103642965439955,0.003621094011860393,0.0,0.0035037832273686065,0.009035326804352442,0.0008631424117887393,-0.004229185463230305,0.0,0.0,-0.0011205774912329159,-0.00191331603313911,-0.003932282683549199,0.007415263649530142,0.000791733173997701,-0.008557304688234301,-0.0028192646419589115,0.0,-0.003506716310651463,0.0,-0.005575640888648599,-0.006112120471495712,-0.002736077852286578,-0.026313962066719324,-0.0040896845009485506,0.004579791743597973,3.6787736415863037
