var_1,var_2,var_3,var_4,var_5,var_6,var_7,var_8,var_9,var_10,var_11,var_12,var_13,var_14,var_15,var_16,var_17,var_18,var_19,var_20,var_21,var_22,var_23,var_24,var_25,var_26,var_27,var_28,var_29,var_30,var_31,avg_var,n_samples,delta_phi_1,delta_phi_2,delta_phi_3,delta_phi_4,delta_phi_5,delta_phi_6,delta_phi_7,delta_phi_8,delta_phi_9,delta_phi_10,delta_phi_11,delta_phi_12,delta_phi_13,delta_phi_14,delta_phi_15,delta_phi_16,delta_phi_17,delta_phi_18,delta_phi_19,delta_phi_20,delta_phi_21,delta_phi_22,delta_phi_23,delta_phi_24,delta_phi_25,delta_phi_26,delta_phi_27,delta_phi_28,delta_phi_29,delta_phi_30,delta_phi_31,error,time
0.0,0.0,0.09,0.019599999999999996,0.2404,0.0964,0.0,0.0,0.18760000000000002,0.0,0.0736,0.0,0.0,0.0,0.019599999999999992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11360000000000003,0.0,0.13439999999999996,0.0,0.05959999999999999,0.1796,0.0,0.0736,0.16000000000000003,0.04670967741935484,96074,0.024696732853560544,0.0,0.05299544363163653,0.04358853850977808,-0.22840718756241102,0.004666446619829255,-0.0036972842462301894,0.00863082815709568,-0.18387389727474956,0.0012808053686625812,-0.01214469011440869,-0.0025792603625873016,0.0,-0.030116361610038285,0.033840034441224576,0.0,0.0027135520599619227,0.0,0.033419586819329564,0.004999943242213108,0.0,0.003235791942242267,0.06836716030165119,0.0,0.03553281068359124,0.0,-0.009061277398995274,-0.012915288407771217,0.02155804672497149,0.029364290875967033,0.11390527624139021,0.031148081788719258,3.4624526500701904
0.11360000000000003,0.0,0.17000000000000004,0.21960000000000002,0.1136,0.16000000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20999999999999996,0.0,0.21159999999999995,0.04,0.0,0.0996,0.0,0.22240000000000001,0.24840000000000007,0.0583483870967742,120013,-0.06764284072476402,-0.007803562337563821,0.04952693126893293,0.011540926938110346,-0.038689860411303796,-0.06562766414141137,-0.07029962931006822,-0.05659685635044495,-0.022437306590298287,-0.003747100107489411,-0.01950819626272596,-0.02135659983937559,0.0,-0.08639144469287369,-0.010065144614250121,0.0,0.0,0.0,0.058619246844515346,0.007500891215721069,0.0,0.0,0.07262621851878867,0.0,0.0154796029918262,-0.01255466013041413,0.0,0.0594407981895642,0.0,0.11975633923333139,0.08822994341735582,0.031143282713907396,4.098670959472656
0.0,0.019599999999999996,0.0,0.03840000000000001,0.32159999999999994,0.25160000000000005,0.17,0.34240000000000004,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32,0.0,0.0,0.0,0.0,0.17439999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.060580645161290324,124604,0.0167813732344718,0.01410308952118964,-0.00614283873872902,0.029492240919538528,-0.1297600516631393,-0.2410436135997826,0.03865433520092114,-0.11404228087128085,0.014691196856330578,0.0,-0.02682494529613823,0.0,0.019965665447909425,-0.035418809675628105,0.0030989361351744485,0.0,0.3471577235902145,0.0,0.008265878818815813,0.013051888974416052,0.0,0.06397896613190134,-0.003958374529462398,0.0,-0.00235069929234245,0.0,0.0,-0.00969963251841065,0.0,0.0,0.0,0.0367252432585741,4.651526927947998
0.0,0.0,0.0,0.1984,0.16000000000000003,0.18760000000000002,0.14560000000000003,0.1476,0.019599999999999996,0.0,0.21160000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05959999999999999,0.038400000000000004,0.0,0.04672258064516129,96100,-0.032456715817489934,0.0,0.03249224612721605,-0.002183215892034615,-0.08023283422849663,-0.007308737648038577,0.012415735963296523,-0.08737409393084652,0.014983568196681417,0.012129559314764775,0.054632035457917005,0.0,0.015073816265256643,-0.08703523711596456,0.0,0.0,0.0,0.0,0.23581262100259007,0.0,0.0,-0.0014143606216300941,-0.04480671944157626,0.005606492451451861,0.0,0.0,0.0,-0.035643357038295014,0.013689576178764054,-0.025919468482052586,0.007539122992085048,0.026088694005369298,3.4639742374420166
0.04,0.0,0.07840000000000001,0.10559999999999999,0.1184,0.13,0.09,0.0,0.0,0.0,0.0964,0.0,0.0,0.21760000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.056400000000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.019599999999999992,0.0,0.0,0.030722580645161285,63191,0.004024353376253483,0.0,-0.04877206322534356,0.0928368255414004,-0.006058645077975679,0.04578901305042411,0.011170386813111093,0.0,-0.014257645498561832,0.0,-0.03118231570349326,0.0,0.0,-0.10872705076600908,0.0,0.0,0.0,0.0,0.013298235653455136,-0.001999717424058987,0.0,0.0021528903141282557,-0.001537904572093326,0.0,0.015102037911327493,0.0,0.0,0.015243256915057042,-0.005346887289764824,0.013628124818859529,0.004637152305948174,0.014056919556685978,2.2791409492492676
0.0,0.0,0.09959999999999997,0.0736,0.14560000000000003,0.15839999999999999,0.1584,0.1364,0.05959999999999999,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11360000000000003,0.15839999999999999,0.0,0.04334193548387096,89147,0.0,0.0,-0.04883198061694446,0.045126005033189365,-0.11909558613526475,0.02935711654707309,-0.08066157746612264,-0.020532459947255555,-0.026133305007511022,0.007302225401783432,0.002062812152677665,0.022094899314499688,0.024367959759949605,0.027561814711936684,-0.042504183969379994,0.0,0.01482541853852982,0.0,0.10357257171315701,0.013711586309252559,0.014406924761220408,0.008049153557181594,0.0510596127984363,0.0,0.03766012535436522,0.006295637369367752,0.0,-0.0059517092544772825,-0.05115571747901225,-0.04973666841141469,0.03714936033582467,0.028684077804704118,3.342989444732666
0.0,0.0,0.0,0.019599999999999996,0.0,0.0,0.019599999999999992,0.0,0.0,0.0,0.038400000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019599999999999992,0.0,0.0,0.0,0.003135483870967741,6450,0.0,0.0,-0.0007437437270351949,-0.026422246851364156,0.006706766572786594,0.044581716328167764,-0.05647126573016212,-0.0016545696255586403,0.00903553538418998,0.0,-0.03419350514046234,0.0,0.0,-0.01016761435770935,0.0,0.0,0.003769117759976328,0.0,0.0,0.0,0.0,0.017104333461283337,0.027466052081617735,0.0,0.015997262447186897,-0.0006762700886791106,-0.0015496285126856222,-0.03328720058441663,0.003216129090811716,0.037289200768126286,0.0,0.010655876081039349,0.4368326663970947
0.0,0.0,0.0,0.019599999999999992,0.05959999999999999,0.17,0.019599999999999992,0.0,0.038400000000000004,0.0564,0.09639999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0736,0.09,0.02011612903225806,41376,0.0,0.0,0.01681137552940966,0.00043967865391004307,-0.04253619030471486,-0.010451380660887397,0.05398641429434371,-0.0034132583786561027,-0.021477615072033523,0.01933090471642205,-0.07593631614954863,0.005424503218691052,0.03331647430982517,-0.026211063381128746,0.0014676725014235357,0.0,0.0,0.0,0.015249977120670525,0.0,0.0,0.0011148588717632912,0.00011229431832474588,0.0,0.009090301723911686,0.0,-0.0019430093772159298,-1.0156966195579262e-05,-0.0002322422594764609,0.009744774841240492,0.016122054299397087,0.011755565062877105,1.5607023239135742
0.11359999999999999,0.0,0.13439999999999996,0.019599999999999996,0.056400000000000006,0.09639999999999999,0.0384,0.19240000000000002,0.019599999999999996,0.0,0.0,0.0,0.0,0.12039999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0736,0.056400000000000006,0.0,0.02971612903225806,61121,-0.0390847612802622,0.0,0.009050418967201802,0.01591638801604063,-0.08520476137608235,-0.04049265209897157,0.030639896653046457,-0.0889521043076353,-0.02314136112924756,0.0,-0.005531068991407313,0.0,0.02067551183822539,-0.05285501709860298,0.03326477066065499,0.0,0.0,-0.0011627901608976183,0.07739427790828193,0.03068666461266495,0.0,-0.0038070219974539275,0.06962285293371462,-0.00035782843347190635,0.09117226402196163,0.0,0.0,-0.012175583528631602,0.001289903470955086,-0.026947962906888587,0.0,0.02449760846426775,2.2150721549987793
0.0,0.0,0.0,0.0564,0.0,0.09,0.0,0.056400000000000006,0.0,0.0,0.019599999999999992,0.03840000000000001,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0736,0.01207741935483871,24842,0.0,-0.0022281040850806438,0.08728483576265988,-0.05221683182530444,0.007377646096556348,-0.12557870107852248,0.0380407896090957,0.015069280427944335,0.012724726260165038,0.0036418819040122305,-0.02374854707442748,-0.03760764327487878,0.02980754024568264,-0.03441462315165656,-0.01394337023063404,0.0,0.0,0.0,0.08750067891988221,0.016477645745434824,0.0020106001030494912,-0.0008573730946407211,-0.0058823977156037075,0.0,-0.0004143994855426721,0.0,-0.003036085458689184,-0.008608199454512275,0.0,-0.010835560983250924,0.019436268710942263,0.02060463647413448,1.151918649673462
