1,"('FemalePctDiv numeric', 0.01)","('LemasSwFTPerPop numeric', 0.005)","('MalePctDivorce numeric', 0.01)","('MalePctNevMarr numeric', 0.01)","('MedOwnCostPctIncNoMtg numeric', 0.12)","('MedYrHousBuilt numeric', 0.225)","('NumInShelters numeric', 0.025)","('PctBSorMore numeric', 0.005)","('PctEmplProfServ numeric', 0.005)","('PctEmploy numeric', 0.005)","('PctHousOccup numeric', 0.045)","('PctOccupMgmtProf numeric', 0.005)","('PctSpeakEnglOnly numeric', 0.005)","('PctWorkMom numeric', 0.005)","('TotalPctDiv numeric', 0.015)","('agePct12t21 numeric', 0.005)","('agePct12t29 numeric', 0.015)","('agePct16t24 numeric', 0.005)","('agePct65up numeric', 0.01)","('pctUrban numeric', 0.435)","('pctWRetire numeric', 0.025)","('pctWSocSec numeric', 0.005)","('pctWWage numeric', 0.005)"
2,"('FemalePctDiv numeric', 0.04)","('LemasSwFTPerPop numeric', 0.025)","('MalePctDivorce numeric', 0.01)","('MalePctNevMarr numeric', 0.02)","('MedOwnCostPctIncNoMtg numeric', 0.16)","('MedRent numeric', 0.005)","('MedYrHousBuilt numeric', 0.235)","('NumInShelters numeric', 0.055)","('NumStreet numeric', 0.01)","('PctBornSameState numeric', 0.01)","('PctEmplProfServ numeric', 0.03)","('PctEmploy numeric', 0.04)","('PctFam2Par numeric', 0.015)","('PctHousOccup numeric', 0.09)","('PctOccupManu numeric', 0.005)","('PctPersOwnOccup numeric', 0.005)","('PctVacMore6Mos numeric', 0.01)","('PctWorkMom numeric', 0.03)","('PctWorkMomYoungKids numeric', 0.025)","('PctYoungKids2Par numeric', 0.015)","('TotalPctDiv numeric', 0.02)","('agePct12t21 numeric', 0.015)","('agePct12t29 numeric', 0.03)","('agePct16t24 numeric', 0.015)","('agePct65up numeric', 0.015)","('pctWInvInc numeric', 0.005)","('pctWPubAsst numeric', 0.005)","('pctWRetire numeric', 0.03)","('pctWSocSec numeric', 0.015)","('pctWWage numeric', 0.005)","('racePctWhite numeric', 0.01)"
3,"('FemalePctDiv numeric', 0.04)","('LemasSwFTPerPop numeric', 0.015)","('LemasSwornFT numeric', 0.02)","('MalePctDivorce numeric', 0.01)","('MalePctNevMarr numeric', 0.035)","('MedOwnCostPctIncNoMtg numeric', 0.01)","('MedRent numeric', 0.005)","('MedYrHousBuilt numeric', 0.21)","('NumInShelters numeric', 0.025)","('PctEmplManu numeric', 0.005)","('PctEmplProfServ numeric', 0.03)","('PctEmploy numeric', 0.02)","('PctFam2Par numeric', 0.015)","('PctHousLess3BR numeric', 0.015)","('PctHousOccup numeric', 0.1)","('PctHousOwnOcc numeric', 0.005)","('PctImmigRec5 numeric', 0.015)","('PctKids2Par numeric', 0.03)","('PctOccupManu numeric', 0.015)","('PctOccupMgmtProf numeric', 0.015)","('PctPersOwnOccup numeric', 0.01)","('PctSameState85 numeric', 0.02)","('PctSpeakEnglOnly numeric', 0.005)","('PctTeen2Par numeric', 0.035)","('PctVacMore6Mos numeric', 0.005)","('PctWorkMom numeric', 0.055)","('PctWorkMomYoungKids numeric', 0.015)","('RentMedian numeric', 0.005)","('TotalPctDiv numeric', 0.025)","('agePct12t21 numeric', 0.02)","('agePct12t29 numeric', 0.06)","('agePct16t24 numeric', 0.015)","('agePct65up numeric', 0.005)","('pctWInvInc numeric', 0.005)","('pctWPubAsst numeric', 0.005)","('pctWRetire numeric', 0.02)","('pctWSocSec numeric', 0.02)","('pctWWage numeric', 0.025)","('racePctWhite numeric', 0.015)"
