1,"('FemalePctDiv numeric', 0.01)","('HispPerCap numeric', 0.01)","('LemasSwornFT numeric', 0.005)","('MalePctNevMarr numeric', 0.005)","('MedOwnCostPctInc numeric', 0.03)","('MedOwnCostPctIncNoMtg numeric', 0.015)","('MedRent numeric', 0.015)","('MedRentPctHousInc numeric', 0.02)","('NumInShelters numeric', 0.02)","('NumStreet numeric', 0.045)","('OwnOccHiQuart numeric', 0.015)","('OwnOccLowQuart numeric', 0.005)","('OwnOccMedVal numeric', 0.11)","('PctEmplManu numeric', 0.05)","('PctEmplProfServ numeric', 0.005)","('PctEmploy numeric', 0.025)","('PctHousLess3BR numeric', 0.015)","('PctHousNoPhone numeric', 0.01)","('PctHousOccup numeric', 0.01)","('PctHousOwnOcc numeric', 0.005)","('PctImmigRec10 numeric', 0.03)","('PctImmigRecent numeric', 0.005)","('PctLargHouseFam numeric', 0.015)","('PctLargHouseOccup numeric', 0.005)","('PctLess9thGrade numeric', 0.01)","('PctOccupMgmtProf numeric', 0.03)","('PctPersDenseHous numeric', 0.01)","('PctRecImmig10 numeric', 0.015)","('PctRecImmig5 numeric', 0.005)","('PctRecImmig8 numeric', 0.03)","('PctRecentImmig numeric', 0.05)","('PctSameHouse85 numeric', 0.01)","('PctSameState85 numeric', 0.03)","('PctTeen2Par numeric', 0.005)","('PctVacMore6Mos numeric', 0.025)","('PctVacantBoarded numeric', 0.01)","('PctWOFullPlumb numeric', 0.005)","('PctWorkMom numeric', 0.01)","('PctYoungKids2Par numeric', 0.005)","('PersPerOwnOccHous numeric', 0.01)","('RentHighQ numeric', 0.02)","('RentLowQ numeric', 0.005)","('RentMedian numeric', 0.03)","('agePct16t24 numeric', 0.01)","('indianPerCap numeric', 0.005)","('medIncome numeric', 0.005)","('pctUrban numeric', 0.025)","('pctWInvInc numeric', 0.01)","('pctWPubAsst numeric', 0.025)","('pctWRetire numeric', 0.005)","('pctWSocSec numeric', 0.025)","('pctWWage numeric', 0.005)","('perCapInc numeric', 0.02)","('racePctHisp numeric', 0.005)","('racePctWhite numeric', 0.05)","('racepctblack numeric', 0.015)"
2,"('HispPerCap numeric', 0.01)","('LemasSwFTPerPop numeric', 0.01)","('LemasSwornFT numeric', 0.005)","('MalePctDivorce numeric', 0.005)","('MalePctNevMarr numeric', 0.025)","('MedOwnCostPctInc numeric', 0.045)","('MedOwnCostPctIncNoMtg numeric', 0.01)","('MedRent numeric', 0.03)","('MedRentPctHousInc numeric', 0.025)","('MedYrHousBuilt numeric', 0.01)","('NumStreet numeric', 0.03)","('OwnOccHiQuart numeric', 0.005)","('OwnOccLowQuart numeric', 0.01)","('OwnOccMedVal numeric', 0.045)","('PctEmplManu numeric', 0.04)","('PctEmplProfServ numeric', 0.015)","('PctEmploy numeric', 0.005)","('PctFam2Par numeric', 0.01)","('PctHousLess3BR numeric', 0.015)","('PctImmigRec5 numeric', 0.015)","('PctImmigRec8 numeric', 0.025)","('PctImmigRecent numeric', 0.005)","('PctLargHouseFam numeric', 0.01)","('PctLargHouseOccup numeric', 0.01)","('PctLess9thGrade numeric', 0.005)","('PctOccupManu numeric', 0.005)","('PctOccupMgmtProf numeric', 0.005)","('PctPersDenseHous numeric', 0.005)","('PctPopUnderPov numeric', 0.005)","('PctRecImmig10 numeric', 0.015)","('PctRecImmig5 numeric', 0.005)","('PctRecImmig8 numeric', 0.035)","('PctRecentImmig numeric', 0.015)","('PctSameCity85 numeric', 0.005)","('PctSameHouse85 numeric', 0.01)","('PctSameState85 numeric', 0.02)","('PctSpeakEnglOnly numeric', 0.005)","('PctUnemployed numeric', 0.015)","('PctVacMore6Mos numeric', 0.015)","('PctVacantBoarded numeric', 0.01)","('PctWorkMom numeric', 0.005)","('PctWorkMomYoungKids numeric', 0.005)","('PctYoungKids2Par numeric', 0.025)","('PersPerFam numeric', 0.005)","('PersPerRentOccHous numeric', 0.015)","('RentHighQ numeric', 0.025)","('RentLowQ numeric', 0.01)","('RentMedian numeric', 0.035)","('agePct16t24 numeric', 0.015)","('blackPerCap numeric', 0.005)","('householdsize numeric', 0.015)","('medFamInc numeric', 0.005)","('medIncome numeric', 0.005)","('pctUrban numeric', 0.02)","('pctWInvInc numeric', 0.005)","('pctWPubAsst numeric', 0.01)","('pctWRetire numeric', 0.01)","('pctWSocSec numeric', 0.025)","('perCapInc numeric', 0.03)","('racePctHisp numeric', 0.04)","('racePctWhite numeric', 0.05)","('racepctblack numeric', 0.045)","('whitePerCap numeric', 0.005)"
3,"('AsianPerCap numeric', 0.005)","('FemalePctDiv numeric', 0.01)","('HispPerCap numeric', 0.005)","('LemasSwFTPerPop numeric', 0.005)","('MalePctNevMarr numeric', 0.005)","('MedOwnCostPctInc numeric', 0.035)","('MedRent numeric', 0.04)","('MedRentPctHousInc numeric', 0.02)","('NumStreet numeric', 0.02)","('OwnOccHiQuart numeric', 0.01)","('OwnOccLowQuart numeric', 0.005)","('OwnOccMedVal numeric', 0.02)","('PctEmplManu numeric', 0.045)","('PctEmplProfServ numeric', 0.025)","('PctEmploy numeric', 0.005)","('PctHousLess3BR numeric', 0.005)","('PctHousNoPhone numeric', 0.005)","('PctHousOwnOcc numeric', 0.005)","('PctIlleg numeric', 0.01)","('PctImmigRec10 numeric', 0.02)","('PctImmigRec5 numeric', 0.015)","('PctImmigRec8 numeric', 0.01)","('PctImmigRecent numeric', 0.02)","('PctLargHouseFam numeric', 0.015)","('PctLargHouseOccup numeric', 0.02)","('PctNotSpeakEnglWell numeric', 0.005)","('PctOccupMgmtProf numeric', 0.02)","('PctPersDenseHous numeric', 0.01)","('PctPersOwnOccup numeric', 0.005)","('PctPopUnderPov numeric', 0.015)","('PctRecImmig10 numeric', 0.01)","('PctRecImmig5 numeric', 0.005)","('PctRecentImmig numeric', 0.015)","('PctSameCity85 numeric', 0.005)","('PctSameHouse85 numeric', 0.005)","('PctSameState85 numeric', 0.015)","('PctTeen2Par numeric', 0.02)","('PctUnemployed numeric', 0.03)","('PctVacMore6Mos numeric', 0.02)","('PctWOFullPlumb numeric', 0.015)","('PctWorkMom numeric', 0.005)","('PctWorkMomYoungKids numeric', 0.015)","('PctYoungKids2Par numeric', 0.005)","('PersPerOwnOccHous numeric', 0.015)","('PolicCars numeric', 0.005)","('RentHighQ numeric', 0.025)","('RentLowQ numeric', 0.015)","('RentMedian numeric', 0.025)","('agePct12t29 numeric', 0.005)","('agePct16t24 numeric', 0.01)","('agePct65up numeric', 0.01)","('indianPerCap numeric', 0.005)","('medFamInc numeric', 0.015)","('medIncome numeric', 0.005)","('pctUrban numeric', 0.045)","('pctWPubAsst numeric', 0.01)","('pctWRetire numeric', 0.015)","('pctWSocSec numeric', 0.005)","('pctWWage numeric', 0.005)","('perCapInc numeric', 0.02)","('racePctAsian numeric', 0.015)","('racePctHisp numeric', 0.02)","('racePctWhite numeric', 0.085)","('racepctblack numeric', 0.04)","('whitePerCap numeric', 0.005)"
