var_1,var_2,var_3,var_4,var_5,var_6,var_7,var_8,var_9,var_10,var_11,avg_var,n_samples,delta_phi_1,delta_phi_2,delta_phi_3,delta_phi_4,delta_phi_5,delta_phi_6,delta_phi_7,delta_phi_8,delta_phi_9,delta_phi_10,delta_phi_11,error,time
0.09,0.0,0.16000000000000003,0.019599999999999996,0.019599999999999992,0.0,0.019599999999999996,0.0,0.0,0.0,0.0,0.02807272727272728,20489,0.02093226294679152,-0.0047250507299939045,0.027964337358176244,-0.01700748713127642,-0.022061290941090085,0.0,-0.0037054558567499274,-0.0013973366969592962,0.0,0.0,0.0,0.008890292878276126,0.7400186061859131
0.24640000000000004,0.0,0.21,0.0,0.019599999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.043272727272727275,31583,-0.0024613227480844713,0.0,-0.023930724577568396,0.0,0.026392060740374174,0.0,0.0,0.0,0.0,0.0,0.0,0.004798555278729731,1.044323205947876
0.038400000000000004,0.0,0.019599999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005272727272727273,3849,-0.043161925078140186,0.022876577200676682,0.002000072504919348,0.0,0.01828528431635318,0.0,0.0,0.0,0.0,0.0,0.0,0.007847623554553582,0.1266648769378662
0.019599999999999996,0.0,0.056400000000000006,0.019599999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00869090909090909,6343,-0.008956221541548369,0.0,0.002204902964735536,-0.011233486754970315,0.017984812599844233,0.0,0.0,0.0,0.0,0.0,0.0,0.003670856714645314,0.20622515678405762
0.0,0.019599999999999992,0.019599999999999992,0.0,0.019599999999999996,0.0,0.0,0.019599999999999996,0.0,0.0,0.0,0.007127272727272724,5202,0.0,-0.022297091691039512,0.015981607688901167,0.0,0.005680814437720181,0.0,0.0,0.000634671757230702,0.0,0.0,0.0,0.004054016870444687,0.17054319381713867
0.0736,0.0,0.019599999999999992,0.0,0.019599999999999992,0.0,0.0,0.0,0.0,0.0,0.0,0.010254545454545454,7485,0.009658849899483561,0.018166956959479848,-0.012034105441284006,0.0,-0.015791705557548278,0.0,0.0,0.0,0.0,0.0,0.0,0.005059237987072336,0.24235177040100098
0.05959999999999999,0.0,0.09,0.038400000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01709090909090909,12474,-0.0007203799523133256,0.0,-0.005442361113015284,-0.014793124610695242,0.02095586117744379,0.0,0.0,0.0,0.0,0.0,0.0,0.0038101569866788765,0.39098548889160156
0.0,0.03840000000000001,0.019599999999999992,0.019599999999999992,0.019599999999999996,0.0,0.0,0.019599999999999996,0.019599999999999992,0.0,0.0,0.012399999999999996,9050,0.0,-0.01662944332749118,-0.054789271712975644,0.10538866521456627,-0.02267888106336765,0.0,0.0,-0.008339593007234872,-0.0029515709980170645,0.0,0.0,0.019161584120332063,0.2972087860107422
0.0,0.0,0.10559999999999999,0.019599999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01138181818181818,8307,-0.004373938039403175,0.0,-0.0061078150472986675,-0.005056378147151829,0.0,0.0,0.0022341854797875774,0.010476248361449376,0.002827698462014914,0.0,0.0,0.0028251148670095944,0.2593095302581787
0.07840000000000001,0.12039999999999995,0.14559999999999998,0.13439999999999994,0.0,0.0,0.019599999999999996,0.019599999999999992,0.0,0.0,0.0,0.04709090909090908,34369,0.0006767337024799324,0.00324415825620461,0.0014460918692602992,-0.008094274228845094,-0.025027666881999266,0.0,0.01176223408611417,0.016220883960195324,-0.001472208716860437,0.0012440528164167303,0.0,0.006289845865306897,1.1190071105957031
0.1476,0.0,0.2,0.038400000000000004,0.03840000000000001,0.0,0.03840000000000001,0.03840000000000001,0.0,0.0,0.0,0.04556363636363637,33255,-0.0063924621819289595,0.0,0.00017146832975403759,-0.0009465810050358035,-0.0025841178191707836,-0.004193675318830833,0.004469030916543593,0.008795960069690948,0.0,0.0006803880073585749,0.0,0.0025666985134830487,1.0930781364440918
