var_1,var_2,var_3,var_4,var_5,var_6,var_7,var_8,var_9,var_10,var_11,avg_var,n_samples,delta_phi_1,delta_phi_2,delta_phi_3,delta_phi_4,delta_phi_5,delta_phi_6,delta_phi_7,delta_phi_8,delta_phi_9,delta_phi_10,delta_phi_11,error,time
0.019599999999999992,0.09,0.03840000000000001,0.0,0.019599999999999996,0.0,0.05959999999999999,0.0564,0.04,0.0,0.03840000000000001,0.0329090909090909,24019,-0.06349767001911175,0.027270669083436262,0.07119568782580911,0.021503478400988853,0.00789715635478967,-0.001379337061934922,-0.0074593990661393035,0.014320770994360823,-0.008541753241865768,-0.0008935625293241796,0.0016149282175098412,0.020506764799570042,0.7888894081115723
0.1344,0.019599999999999992,0.13,0.019599999999999992,0.019599999999999996,0.04,0.0736,0.04,0.05959999999999998,0.056400000000000006,0.07839999999999998,0.06101818181818182,44534,0.1471816026038808,-0.005294362713556043,-0.16968856103007599,0.0322777609842636,-0.020956263963322765,0.0003247174235938889,0.060187456938926576,0.0379394698729137,0.00949934541895588,-0.02666474525254544,-0.0027754775065236626,0.04661725124623257,1.4700672626495361
0.0,0.0,0.0,0.0,0.019599999999999996,0.0,0.0,0.04,0.0,0.0,0.0,0.0054181818181818185,3955,0.05189950655971853,0.02320667136346964,0.05666398973468036,0.016908741410537834,-0.05731492890284201,0.0004918133553645251,0.005289635198023815,-0.03656451103238984,0.0,0.0014501182978710427,0.0,0.022708174168627054,0.1515977382659912
0.019599999999999996,0.0,0.0736,0.0,0.0,0.0,0.019599999999999992,0.0,0.0,0.0,0.0,0.010254545454545454,7485,-0.02227854809852607,0.027401138424347018,0.015064261767536828,0.025615758759611036,0.03589928956168123,-0.0049054782133838345,-0.02641018924166145,0.01272953126053523,-0.0010847626802831208,0.0,0.0,0.015580814364324165,0.26033830642700195
0.019599999999999992,0.0,0.019599999999999996,0.019599999999999992,0.019599999999999996,0.0,0.0,0.0,0.019599999999999996,0.019599999999999996,0.0,0.010690909090909086,7803,0.02195645968476496,0.0,0.015008894429826038,0.015996043760187817,0.018911146323880086,0.003183063660355968,0.00555165098942027,0.0,-0.010064550988193657,-0.010528489748175641,0.0020167628766470857,0.009383369314677412,0.31316232681274414
0.019599999999999996,0.0,0.0,0.03840000000000001,0.019599999999999996,0.03840000000000001,0.0,0.0,0.0,0.0,0.0,0.010545454545454547,7697,-0.001904837478041821,0.022863043861782357,0.04300425988124382,-0.002891266988746616,-0.0028463310043812633,-0.013577829218518555,0.0,0.011845874431061974,0.004278313985248043,0.00031920263638263955,0.0009405802865522931,0.009497412706541761,0.3071432113647461
0.0,0.0,0.019599999999999992,0.0,0.019599999999999992,0.0,0.0,0.0,0.0,0.0,0.0,0.003563636363636362,2601,0.030590252701072213,0.027347922389767305,-0.0027456468843990306,0.022547773992692977,-0.02080983125009979,-0.004862229909595123,-0.00275171530805744,0.012714485736330376,0.0,0.0,0.0,0.011306350742910387,0.10172820091247559
0.0736,0.019599999999999992,0.019599999999999996,0.0,0.0,0.019599999999999996,0.0,0.0,0.019599999999999992,0.0,0.0,0.013818181818181815,10086,0.023820114813175364,-0.005944840285301192,0.017640312168417726,-0.017813214100111035,0.02537004730730473,0.005170006951823197,-0.00014618057067236978,0.011468352619867731,0.0010957272192830556,0.001370662138996124,0.0,0.009985405288632048,0.34707140922546387
0.0,0.0784,0.09,0.0,0.0,0.0,0.0,0.019599999999999996,0.019599999999999996,0.0,0.0,0.018872727272727274,13775,0.03235419023141016,0.029323391897968294,0.0253147643361967,0.0014723031486822248,-0.010025467466693583,0.006198855861813735,0.0,-0.007994899558256878,-0.014612150624963911,0.0,0.0,0.011572365738725953,0.45777392387390137
0.09,0.03840000000000001,0.09639999999999999,0.03840000000000001,0.0,0.1744,0.05959999999999999,0.019599999999999996,0.0,0.019599999999999992,0.0,0.04876363636363635,35590,0.0357506616882884,0.022307117323623955,0.05399467933660994,-0.07936753500349455,-0.027587397596042982,0.04904360417584448,0.003406740604352269,0.004969920274842293,0.0,-0.0004868397245167671,0.0,0.025174045066146875,1.3324379920959473
0.17640000000000003,0.1456,0.21,0.0736,0.15839999999999999,0.12039999999999995,0.0,0.019599999999999992,0.05959999999999998,0.05959999999999999,0.12039999999999998,0.10396363636363636,75877,0.07215452340639292,-0.041988791681934035,-0.1284324074056306,0.026795131962724233,-0.005269752086854748,0.0003878143004910073,-0.013481738764314766,0.07639164653300903,0.02522263445013362,0.044075052252104466,0.006176822186611322,0.04003421045729098,2.7770793437957764
0.03840000000000001,0.019599999999999996,0.09,0.0,0.0,0.0,0.03840000000000001,0.0,0.0,0.0,0.019599999999999996,0.01872727272727273,13668,-0.04308211135517561,0.016013001135234413,0.04511968668401879,0.012654372028850284,0.023818890650162624,0.004038344183011751,-0.000729079238106882,0.0020913378506042524,0.0016402482767791926,-0.0005265116182130754,0.000992793045335234,0.013700579642317462,0.46276187896728516
0.056400000000000006,0.0,0.04,0.019599999999999996,0.019599999999999992,0.019599999999999996,0.0,0.019599999999999996,0.0,0.019599999999999996,0.019599999999999996,0.019454545454545454,14199,0.04200264066509224,0.0,0.02246325318597282,0.0260843473116134,-0.007622006846939052,-0.0006915669356791144,-0.003216468534558468,0.01121733516368974,0.0,-0.014866730732707317,-0.01333983433251372,0.012864016700796899,0.4717726707458496
0.1476,0.0564,0.03840000000000001,0.23240000000000002,0.0,0.019599999999999992,0.019599999999999996,0.0784,0.056400000000000006,0.0,0.05959999999999998,0.0644,47002,-0.02532707361668579,0.018285823359459517,0.05248755835245224,-0.057133392309625386,-0.03452252072013062,0.017731123202402416,0.010128677721136205,0.026396931281582332,0.03180230649824377,0.0,0.022181461041865785,0.026908806191234914,1.6256163120269775
0.04,0.019599999999999996,0.038400000000000004,0.019599999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010690909090909091,7803,0.005162530465066123,0.012992596873289325,0.05954222688893798,-0.002531912639686428,0.0,-0.004450256915192416,0.0,-0.004570716202171351,0.0,-0.004113484062402902,0.0,0.008487611276976956,0.2652904987335205
0.019599999999999996,0.0,0.0,0.019599999999999996,0.0,0.019599999999999996,0.0,0.0,0.0,0.0,0.0,0.005345454545454545,3902,0.004967328062415129,0.02654939168392414,0.04809111122271835,-0.03743187446532708,0.027908492056684175,-0.027182651224458173,0.003746827023795477,0.010058455708435837,0.00532392633724262,0.0,0.0,0.017387277980454634,0.1436140537261963
0.04,0.0,0.0,0.019599999999999996,0.0,0.0,0.0,0.019599999999999996,0.0,0.0,0.0,0.007199999999999999,5255,-0.009231179849956993,0.02782442270025997,0.06938213152474318,-0.023201605817005283,0.03569614789841227,0.003276519102145008,0.0005431788693939858,-0.04263974992830769,0.0,0.0,0.00038114619266012116,0.01928873471662586,0.18151426315307617
0.0,0.0,0.03840000000000001,0.0,0.019599999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0052727272727272735,3849,0.03717695951289711,0.027442653749266827,-0.0022522911746530594,0.013832764546048168,-0.01643924255965493,-0.0018293666351033592,0.0,-0.000747252169009963,0.0,0.004846790145968764,0.0,0.009506120044782016,0.17054367065429688
0.03840000000000001,0.0,0.0,0.0,0.0,0.019599999999999992,0.05959999999999999,0.0,0.0,0.0,0.0,0.010690909090909091,7803,0.012375921307765686,0.027695285839444347,0.03789881351348064,0.0046709882064646,0.025332221254281553,-0.03475388511639594,-0.021038706392788688,0.006010237263218943,0.002035056034767637,0.0,0.0018050773210428923,0.01578329020451372,0.27330613136291504
0.0784,0.04,0.1364,0.07840000000000001,0.04,0.019599999999999996,0.03840000000000001,0.0564,0.019599999999999996,0.03840000000000001,0.019599999999999992,0.051381818181818174,37501,-0.03532633911793169,-0.00027332720891747476,0.07772255351247345,0.019523687098609438,0.004940668925730805,0.00080195704411587,-0.0049942086935410735,-0.0038512855375452473,-0.002792165473084001,0.003197244800316906,0.0030821847742620676,0.014227783835138912,1.2436747550964355
0.019599999999999996,0.0,0.019599999999999996,0.019599999999999996,0.019599999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.007127272727272726,5202,0.011182199636186087,0.029990005027320125,0.026784401809674604,-0.007387528533112083,-0.004834303888941873,-0.0005261577908384057,0.004284105478591567,0.0009300012614667674,0.0009363246203424634,0.0006719443683970434,0.0,0.007956997492261001,0.20441699028015137
0.0736,0.03840000000000001,0.07840000000000001,0.19240000000000002,0.04,0.03840000000000001,0.019599999999999992,0.0,0.04,0.019599999999999992,0.019599999999999996,0.050909090909090904,37156,-0.09843514718479449,0.03857029702476785,0.06167071421452547,0.04047189469152046,-0.010409111265003088,-0.0038997342600138683,0.006300095283965111,0.01679200338472369,0.008133323752134908,0.0033163704716514747,-0.0004797441104282586,0.02622531233122988,1.211756706237793
0.056400000000000006,0.03840000000000001,0.04,0.03840000000000001,0.019599999999999996,0.0,0.0,0.019599999999999992,0.0,0.04,0.0,0.022945454545454547,16747,0.07056680407155197,0.02192909669380445,0.03202938572452134,-0.05819449112236832,0.018615678347674317,0.0,0.0,-0.0011238806462137091,0.0,-0.02373354288985315,0.0019419231661225462,0.020739527514737253,0.5983991622924805
