var_1,var_2,var_3,var_4,var_5,var_6,var_7,var_8,var_9,var_10,var_11,avg_var,n_samples,delta_phi_1,delta_phi_2,delta_phi_3,delta_phi_4,delta_phi_5,delta_phi_6,delta_phi_7,delta_phi_8,delta_phi_9,delta_phi_10,delta_phi_11,error,time
0.12039999999999998,0.11840000000000002,0.25,0.04,0.0784,0.019599999999999992,0.019599999999999992,0.019599999999999992,0.0,0.0,0.0,0.06054545454545454,44189,-0.0032491841738906263,-6.258927313229634e-05,-0.0017982685775256024,0.020445027222311972,-0.009171966916771749,-0.0030801657458842495,-0.0013426638158627853,0.00810386161500454,-0.006464682257457584,-0.0008935625293241796,-0.0024858102495445154,0.0051907074887918275,1.6316330432891846
0.25,0.056400000000000006,0.1744,0.09,0.03840000000000001,0.08,0.11840000000000002,0.03840000000000001,0.0,0.0,0.019599999999999996,0.07869090909090909,57432,0.0003992570058009015,0.0063672688240814495,0.0026897030066277416,-0.006753612130908332,-0.004334685005216776,0.009261607783400476,3.667678501571847e-05,0.0031430277100900177,0.0,0.0,-0.010809242771632744,0.003981371002070378,1.9438378810882568
0.11359999999999999,0.04,0.0736,0.0,0.04,0.0,0.0,0.019599999999999992,0.0,0.0,0.0,0.02607272727272727,19029,-0.004269825716905026,-0.013740038647319701,-0.00480786466911317,0.016908741410537834,-0.0027791714734692434,0.0004918133553645251,0.005289635198023815,0.0014565997902807847,0.0,0.0014501182978710427,0.0,0.004653982596262284,0.6722028255462646
0.05959999999999999,0.019599999999999992,0.11359999999999999,0.0,0.05959999999999999,0.038400000000000004,0.019599999999999992,0.04,0.0,0.0,0.0,0.03185454545454545,23249,-0.0007561642821320921,-0.007874819924508638,-0.012648022094255286,0.025615758759611036,-0.0052679529886722545,0.011210697700356,-0.0002484165396161816,-0.00894631309506144,-0.0010847626802831208,0.0,0.0,0.006695718914954186,0.840752124786377
0.03840000000000001,0.05959999999999999,0.09639999999999999,0.05959999999999997,0.019599999999999996,0.0,0.03840000000000001,0.0,0.0,0.0,0.0,0.028363636363636365,20701,-0.0023532705981419294,-0.024548049151324882,0.009585249243160315,0.005562641551112413,0.0037615876618722448,0.003183063660355968,0.0004086389456367098,0.0,0.002383363430410834,0.0,0.0020167628766470857,0.0048911479198783985,0.7021210193634033
0.0564,0.04,0.08,0.03840000000000001,0.04,0.019599999999999992,0.0,0.056400000000000006,0.0,0.0,0.0,0.030072727272727272,21949,-0.0009185788633578745,0.002686693518453836,-0.0012138271117905705,0.006991239662041261,0.0016603571445841653,-0.011553485323658177,0.0,-0.003190492959385144,0.004278313985248043,0.00031920263638263955,0.0009405802865522931,0.003068433771950364,0.8297796249389648
0.07840000000000001,0.04,0.0736,0.03840000000000001,0.019599999999999996,0.03840000000000001,0.019599999999999996,0.08,0.0784,0.0,0.0,0.0424,30946,-0.0012813951073151822,0.0005732312871458145,-0.006520707291748834,0.009765505458001209,0.0038112284383225205,-0.008472881834066364,0.0022408053833544465,-0.0032456460796627187,0.0031298610244133752,0.0,0.0,0.0035492056276391322,1.055176019668579
0.05959999999999999,0.019599999999999996,0.08,0.0784,0.019599999999999996,0.019599999999999996,0.0,0.019599999999999996,0.019599999999999996,0.0,0.0,0.028727272727272726,20967,0.0018568619658864832,-0.020462351024271602,-0.00013454126239004216,-0.003632313242950316,0.00668082809967481,-0.0002856534273364148,-0.00014618057067236978,0.011097364887269964,0.003655323231598612,0.001370662138996124,0.0,0.004483825441004249,0.7190794944763184
0.10559999999999999,0.03840000000000001,0.0996,0.0564,0.03840000000000001,0.019599999999999996,0.019599999999999996,0.04,0.03840000000000001,0.0,0.0,0.04145454545454545,30256,5.70923376310567e-06,-0.008556815221266036,0.00631105346624207,-0.002034414870426694,0.000916923738148813,-0.00613581096845627,-0.0009276754317624203,0.009603759222994723,0.0008172676009858356,0.0,0.0,0.0032099481594587242,1.10205078125
0.2,0.0784,0.2256,0.1364,0.09959999999999997,0.1456,0.03840000000000001,0.019599999999999992,0.04,0.0564,0.0,0.09454545454545454,69003,0.008555594951882226,-0.004577386195091335,0.002430587838244652,-0.0009301179675842708,-0.0024767629205034135,0.004176872865105347,-0.001627144159260534,0.005786258589097859,-0.009125130786609852,-0.00221277216655142,0.0,0.003808966221811901,2.410548448562622
0.24,0.17160000000000003,0.28,0.20040000000000002,0.21439999999999998,0.08,0.019599999999999992,0.03840000000000001,0.019599999999999996,0.04,0.04,0.12218181818181821,89174,0.002273613246170314,-0.006527286684840761,9.48103985149995e-05,0.003127553041536904,-0.0038534131095926405,-0.004023680975027255,0.008737411401167147,-0.002049237314110648,-0.005636123219081832,0.0011066322166301884,0.006749720543501628,0.004016316559106756,3.2752718925476074
0.08,0.019599999999999996,0.0736,0.07840000000000001,0.0,0.04,0.07840000000000001,0.08,0.019599999999999992,0.0,0.0,0.0426909090909091,31158,-0.00851284527060403,0.007408725864884752,-0.005478442115660065,-0.003656440992742569,0.023818890650162624,-0.004207343989476836,-0.002018891243653561,-0.005117820758337541,-0.0017093082503419077,-0.0005265116182130754,0.0,0.0056777473412797244,1.087562084197998
0.03840000000000001,0.05959999999999998,0.0784,0.04,0.04,0.0,0.05959999999999998,0.03840000000000001,0.0,0.0,0.0,0.03221818181818181,23515,0.0013619086983545775,0.006652393041810883,-0.007792080815040084,0.002702245082829218,-0.0006925285292458403,0.0003779674884677992,-0.0028284680923242123,0.00021856267098252928,0.0,0.0,0.0,0.0020569231290050133,0.806877613067627
0.23559999999999998,0.12,0.1936,0.28640000000000004,0.019599999999999996,0.09,0.13,0.019599999999999996,0.0,0.0,0.0,0.09952727272727273,72639,0.003859212325478756,0.0022843021522364892,0.0018378463376138021,0.00394153200239622,-0.0058626912072602885,-0.0006911270486194832,0.0023014249188077762,-0.003662336430994324,-0.004298993249544844,0.0,0.0002908211470467076,0.002639116983636245,2.534259796142578
0.05959999999999999,0.0736,0.0736,0.056400000000000006,0.0,0.019599999999999996,0.019599999999999996,0.04,0.019599999999999996,0.0,0.0,0.03290909090909091,24019,6.972472518960993e-05,0.004377284757760936,0.0067924445680015155,0.0031226165359104323,0.0,-0.0010426259363788904,0.006845528501336269,0.00016390998995330884,0.00339243983674294,-0.023721327199657805,0.0,0.004502536550084701,0.847707986831665
0.0,0.03840000000000001,0.056400000000000006,0.019599999999999996,0.0564,0.019599999999999996,0.0,0.03840000000000001,0.019599999999999992,0.0,0.0,0.022581818181818182,16482,0.053910583734248396,-0.0012405118748022755,-0.008389526568082721,-0.03162086623523739,-0.0004469169181426508,0.00524126201556501,0.003746827023795477,-0.00025111268192806735,-0.02094973623770106,0.0,0.0,0.011436122117227549,0.6871600151062012
0.056400000000000006,0.05959999999999999,0.03840000000000001,0.038400000000000004,0.038400000000000004,0.0,0.0,0.019599999999999992,0.0,0.0,0.0,0.0228,16641,0.0033533525488100915,0.0019134302512660156,-0.00046933759339437553,-0.007156736773188611,0.0013955684002763258,0.003276519102145008,0.0005431788693939858,-0.0032371177994666867,0.0,0.0,0.00038114619266012116,0.0019751261391455655,0.6482658386230469
0.056400000000000006,0.019599999999999996,0.0736,0.03840000000000001,0.056400000000000006,0.05959999999999998,0.0,0.0,0.0,0.019599999999999996,0.0,0.02941818181818182,21471,-0.0020408388982410125,0.00521198240485931,-0.004045555499907802,0.0037253393982958575,6.131780217621605e-05,0.0065234269609387475,0.0,-0.000747252169009963,0.0,-0.008688425710660773,0.0,0.002822194440371789,0.7270572185516357
0.0736,0.03840000000000001,0.056400000000000006,0.04,0.019599999999999992,0.019599999999999992,0.019599999999999996,0.019599999999999996,0.019599999999999996,0.0,0.019599999999999996,0.029636363636363638,21630,-0.00507239036300236,0.00017885565234596404,-0.0018245691622887014,0.005725909028950485,0.007653770687059212,-0.010246025219388626,0.003769568177499936,-0.0012106077183380764,-0.0023183027800773017,0.0,0.0033437891962478216,0.0037585261804725894,0.8138608932495117
0.0784,0.0964,0.13439999999999996,0.1364,0.056400000000000006,0.04,0.0,0.038400000000000004,0.0,0.05959999999999999,0.056400000000000006,0.06330909090909091,46206,-0.01389180468020628,0.0008077630581957446,0.0016272790015200433,-0.004784413474380397,0.009333575233628192,-0.009664252067337809,0.0016189975907163747,-0.0005539716759362023,0.0005389914283623024,0.00983393810668198,0.0051338975848987615,0.005253534900169461,1.6715316772460938
0.0,0.07840000000000001,0.12039999999999995,0.08,0.07360000000000001,0.019599999999999992,0.019599999999999992,0.0,0.0,0.0,0.0,0.0356,25983,0.032361818982133646,-0.011339148470558537,-0.003509977189041724,-0.001336566432213613,-0.001480062788772385,-0.010325590282673379,-0.0069087413628528705,0.0009300012614667674,0.0009363246203424634,0.0006719443683970434,0.0,0.0063454705234956745,0.9480490684509277
0.10559999999999999,0.09959999999999997,0.19240000000000002,0.2544,0.1136,0.05959999999999999,0.019599999999999996,0.0964,0.04,0.0,0.0,0.0892,65102,0.005029218021636694,0.0022330299326839068,-0.004028901779027816,0.0060907013542136346,0.0005069415948382172,-0.005939079738641892,0.0027438555859132232,0.00143872111740064,-0.0027190368305075874,-0.005355454404605852,0.0,0.003280449123588133,2.5382068157196045
0.09,0.03840000000000001,0.056400000000000006,0.11360000000000003,0.019599999999999996,0.03840000000000001,0.0,0.0,0.019599999999999992,0.0,0.0,0.03418181818181819,24948,0.00898947313057391,0.003367426195686897,0.0053897991279674914,0.009249308303964476,-0.008226244898755453,-0.019468476245721417,0.0,0.00011280342384684193,-0.0013560182389871517,0.0,0.0019419231661225462,0.00528195206651147,0.938488245010376
0.25,0.019599999999999996,0.1456,0.2704,0.1056,0.04,0.0,0.0,0.04,0.019599999999999996,0.019599999999999992,0.08276363636363636,60405,0.02116519241361492,-0.025953748544864944,0.00827429347795458,0.0211252028351519,0.005940540711965564,0.0023889961158620847,-0.019950594846282615,0.0,0.0007953938563560869,-0.01214934488784681,-0.0016359528534387584,0.01085266004939439,2.123354911804199
0.03840000000000001,0.0,0.08,0.0,0.019599999999999992,0.04,0.05959999999999998,0.019599999999999996,0.019599999999999996,0.04,0.019599999999999992,0.03058181818181818,22320,0.004713623209621515,0.02038268058017656,-0.004197199892938146,0.020302848376991617,-0.00387930878444771,-0.003283092628189868,-0.012902990130638906,-0.00767694371555059,-0.011700396995145615,-0.0009927425232284918,-0.0007664732265379738,0.008254390914860636,0.7601959705352783
